#Sample	OTU	Abundance
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1548	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU70	5.8646
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU314	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU311	5.6281
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1415	4.5252
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU572	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1356	4.2189
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1357	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1355	5.1796
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1457	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1459	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1514	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1570	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU542	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1578	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU549	5.4935
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU61	6.5471
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1373	5.4935
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1375	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1377	4.2189
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU433	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU432	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU329	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU351	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1124	4.5252
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1121	4.5252
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU121	7.1935
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU55	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU57	7.6699
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU151	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1369	4.2189
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1368	5.3451
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1363	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1360	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1367	6.5471
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1365	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1569	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU555	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1571	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU333	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU125	7.9779
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1347	4.5252
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU246	4.7778
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU245	4.9926
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1483	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU249	4.7778
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1478	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1425	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1420	4.2189
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1421	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1423	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1359	4.5252
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1519	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1511	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1517	4.5252
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU456	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1342	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1495	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1497	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU4	11.71
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU3	5.9698
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1496	5.8646
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1	12.167
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU431	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1491	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1493	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU473	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1492	4.5252
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU39	5.6281
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU36	8.5859
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU34	7.2363
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU32	6.4774
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU31	6.4774
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1509	4.5252
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU531	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1480	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU447	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU53	5.9698
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU490	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1353	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU509	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU318	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1524	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU494	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1528	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1566	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU162	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU24	7.8181
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU27	8.9495
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU21	9.3509
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU468	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1402	4.5252
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1401	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1534	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1533	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1530	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU293	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU295	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1086	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1417	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU470	4.2189
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU476	4.7778
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1399	4.9926
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1391	4.5252
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1396	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1397	5.7512
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1562	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU17	9.2078
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU460	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU284	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU280	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1410	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1384	4.7778
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1387	4.2189
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1380	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU330	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1432	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1431	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU585	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU586	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1508	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1507	6.7378
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU247	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1500	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1461	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1462	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU388	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU385	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU219	4.5252
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1309	5.6281
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU324	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1308	4.9926
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1389	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1475	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1474	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU396	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU390	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU157	5.8646
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU154	5.9698
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1352	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU497	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1447	4.5252
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU95	6.0678
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1494	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU557	5.6281
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1593	3.2943
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1594	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1595	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1446	3.8294
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1445	4.9926
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1443	2.4344
007SAT.C10.NULL.19	New.CleanUp.ReferenceOTU1449	4.2189
